PubmedID,Title,Publication Date,Non-academic Author(s),Company Affiliation(s),Corresponding Author Email
39999538,A phase 2/3 trial to investigate the safety and immunogenicity of monovalent Omicron JN.1-adapted BNT162b2 COVID-19 vaccine in adults ≥18 years old.,2025,Kenneth Koury,"Vaccine Research and Development, Pfizer Inc, Pearl River, NY 10965, USA.",
39999538,A phase 2/3 trial to investigate the safety and immunogenicity of monovalent Omicron JN.1-adapted BNT162b2 COVID-19 vaccine in adults ≥18 years old.,2025,Özlem Türeci,"BioNTech, Mainz, Germany.",
39999538,A phase 2/3 trial to investigate the safety and immunogenicity of monovalent Omicron JN.1-adapted BNT162b2 COVID-19 vaccine in adults ≥18 years old.,2025,Uǧur Şahin,"BioNTech, Mainz, Germany.",
39999538,A phase 2/3 trial to investigate the safety and immunogenicity of monovalent Omicron JN.1-adapted BNT162b2 COVID-19 vaccine in adults ≥18 years old.,2025,Kena A Swanson,"Vaccine Research and Development, Pfizer Inc, Pearl River, NY 10965, USA.",
39999538,A phase 2/3 trial to investigate the safety and immunogenicity of monovalent Omicron JN.1-adapted BNT162b2 COVID-19 vaccine in adults ≥18 years old.,2025,Kayvon Modjarrad,"Vaccine Research and Development, Pfizer Inc, Pearl River, NY 10965, USA.",
39999538,A phase 2/3 trial to investigate the safety and immunogenicity of monovalent Omicron JN.1-adapted BNT162b2 COVID-19 vaccine in adults ≥18 years old.,2025,Annaliesa S Anderson,"Vaccine Research and Development, Pfizer Inc, Pearl River, NY 10965, USA.",
39999538,A phase 2/3 trial to investigate the safety and immunogenicity of monovalent Omicron JN.1-adapted BNT162b2 COVID-19 vaccine in adults ≥18 years old.,2025,Alejandra Gurtman,"Vaccine Research and Development, Pfizer Inc, Pearl River, NY 10965, USA.",
39999538,A phase 2/3 trial to investigate the safety and immunogenicity of monovalent Omicron JN.1-adapted BNT162b2 COVID-19 vaccine in adults ≥18 years old.,2025,Nicholas Kitchin,"Vaccine Research and Development, Pfizer Ltd, Marlow, UK.",
39991976,"The Effect of HLA Polymorphism on Immune Response to SARS-CoV-2 Vaccination Within an Infection-Naïve, Vulnerable Population With End-Stage Renal Disease.",2025,Eva Santos,"NHS North West London Pathology, London, UK.",
39991976,"The Effect of HLA Polymorphism on Immune Response to SARS-CoV-2 Vaccination Within an Infection-Naïve, Vulnerable Population With End-Stage Renal Disease.",2025,Arthi Anand,"NHS North West London Pathology, London, UK.",
39987879,Effectiveness of BNT162b2 XBB.1.5 vaccine in immunocompetent adults using tokenization in two U.S. states.,2025,Kathleen M Andersen,"Pfizer Inc., New York, New York, United States. Electronic address: Kathleen.andersen@pfizer.com.",Kathleen.andersen@pfizer.com
39987879,Effectiveness of BNT162b2 XBB.1.5 vaccine in immunocompetent adults using tokenization in two U.S. states.,2025,Kristen E Allen,"Pfizer Inc., New York, New York, United States.",
39987879,Effectiveness of BNT162b2 XBB.1.5 vaccine in immunocompetent adults using tokenization in two U.S. states.,2025,Rajeev M Nepal,"Pfizer Inc., New York, New York, United States.",
39987879,Effectiveness of BNT162b2 XBB.1.5 vaccine in immunocompetent adults using tokenization in two U.S. states.,2025,Jazmine S Mateus,"Genesis Research Group, Hoboken, New Jersey, United States.",
39987879,Effectiveness of BNT162b2 XBB.1.5 vaccine in immunocompetent adults using tokenization in two U.S. states.,2025,Tiange Yu,"Genesis Research Group, Hoboken, New Jersey, United States.",
39987879,Effectiveness of BNT162b2 XBB.1.5 vaccine in immunocompetent adults using tokenization in two U.S. states.,2025,Anan Zhou,"Genesis Research Group, Hoboken, New Jersey, United States.",
39987879,Effectiveness of BNT162b2 XBB.1.5 vaccine in immunocompetent adults using tokenization in two U.S. states.,2025,Thomas M Porter,"Pfizer Inc., New York, New York, United States.",
39987879,Effectiveness of BNT162b2 XBB.1.5 vaccine in immunocompetent adults using tokenization in two U.S. states.,2025,Santiago M C Lopez,"Pfizer Inc., New York, New York, United States.",
39987879,Effectiveness of BNT162b2 XBB.1.5 vaccine in immunocompetent adults using tokenization in two U.S. states.,2025,Laura Puzniak,"Pfizer Inc., New York, New York, United States.",
39987879,Effectiveness of BNT162b2 XBB.1.5 vaccine in immunocompetent adults using tokenization in two U.S. states.,2025,John M McLaughlin,"Pfizer Inc., New York, New York, United States.",
39987879,Effectiveness of BNT162b2 XBB.1.5 vaccine in immunocompetent adults using tokenization in two U.S. states.,2025,Leah J McGrath,"Pfizer Inc., New York, New York, United States.",
39977462,Effectiveness of homologous and heterologous BNT162b2 and CoronaVac booster vaccination against severe COVID-19 outcomes.,2025,Thevesh Thevananthan,"Disease Control Division, Ministry of Health Malaysia, Putrajaya, Malaysia.",
39973309,Indirect comparison of the relative vaccine effectiveness of mRNA-1283 vs. BNT162b2 vaccines against symptomatic COVID-19 among US adults.,2025,Ekkehard Beck,"Moderna, Inc, Cambridge, MA, USA.",
39973309,Indirect comparison of the relative vaccine effectiveness of mRNA-1283 vs. BNT162b2 vaccines against symptomatic COVID-19 among US adults.,2025,Mihaela Georgieva,"Moderna, Inc, Cambridge, MA, USA.",
39973309,Indirect comparison of the relative vaccine effectiveness of mRNA-1283 vs. BNT162b2 vaccines against symptomatic COVID-19 among US adults.,2025,Wei-Jhih Wang,"Moderna, Inc, Cambridge, MA, USA.",
39973309,Indirect comparison of the relative vaccine effectiveness of mRNA-1283 vs. BNT162b2 vaccines against symptomatic COVID-19 among US adults.,2025,Andres Gomez-Lievano,"Analysis Group, Inc, Boston, MA, USA.",
39973309,Indirect comparison of the relative vaccine effectiveness of mRNA-1283 vs. BNT162b2 vaccines against symptomatic COVID-19 among US adults.,2025,Hongjue Wang,"Analysis Group, Inc, London, UK.",
39973309,Indirect comparison of the relative vaccine effectiveness of mRNA-1283 vs. BNT162b2 vaccines against symptomatic COVID-19 among US adults.,2025,Yipeng Gao,"Analysis Group, Inc, Boston, MA, USA.",
39973309,Indirect comparison of the relative vaccine effectiveness of mRNA-1283 vs. BNT162b2 vaccines against symptomatic COVID-19 among US adults.,2025,Hagit Kopel,"Moderna, Inc, Cambridge, MA, USA.",
39973309,Indirect comparison of the relative vaccine effectiveness of mRNA-1283 vs. BNT162b2 vaccines against symptomatic COVID-19 among US adults.,2025,Mary Bausch-Jurken,"Moderna, Inc, Cambridge, MA, USA.",
39973309,Indirect comparison of the relative vaccine effectiveness of mRNA-1283 vs. BNT162b2 vaccines against symptomatic COVID-19 among US adults.,2025,Oscar Patterson-Lomba,"Analysis Group, Inc, Boston, MA, USA.",
39973309,Indirect comparison of the relative vaccine effectiveness of mRNA-1283 vs. BNT162b2 vaccines against symptomatic COVID-19 among US adults.,2025,Fan Mu,"Analysis Group, Inc, Boston, MA, USA.",
39973309,Indirect comparison of the relative vaccine effectiveness of mRNA-1283 vs. BNT162b2 vaccines against symptomatic COVID-19 among US adults.,2025,Eric Wu,"Analysis Group, Inc, Boston, MA, USA.",
39973309,Indirect comparison of the relative vaccine effectiveness of mRNA-1283 vs. BNT162b2 vaccines against symptomatic COVID-19 among US adults.,2025,Nicolas Van de Velde,"Moderna, Inc, Cambridge, MA, USA.",
39953414,Neutralizing and binding antibody dynamics following primary and booster COVID-19 vaccination among healthcare workers.,2025,Ahmet F Süner,"Çaycuma District Health Directorate, Zonguldak, Turkey.",
39931577,Proteomic and serologic assessments of responses to mRNA-1273 and BNT162b2 vaccines in human recipient sera.,2024,Thomas E Hickey,"Vaccine, Immunity and Cancer Directorate, Frederick National Laboratory for Cancer Research, Frederick, MD, United States.",
39931577,Proteomic and serologic assessments of responses to mRNA-1273 and BNT162b2 vaccines in human recipient sera.,2024,Uma Mudunuri,"Advanced Biomedical Computational Science, Frederick National Laboratory for Cancer Research, Frederick, MD, United States.",
39931577,Proteomic and serologic assessments of responses to mRNA-1273 and BNT162b2 vaccines in human recipient sera.,2024,Heidi A Hempel,"Vaccine, Immunity and Cancer Directorate, Frederick National Laboratory for Cancer Research, Frederick, MD, United States.",
39931577,Proteomic and serologic assessments of responses to mRNA-1273 and BNT162b2 vaccines in human recipient sera.,2024,Troy J Kemp,"Vaccine, Immunity and Cancer Directorate, Frederick National Laboratory for Cancer Research, Frederick, MD, United States.",
39931577,Proteomic and serologic assessments of responses to mRNA-1273 and BNT162b2 vaccines in human recipient sera.,2024,Nancy V Roche,"Vaccine, Immunity and Cancer Directorate, Frederick National Laboratory for Cancer Research, Frederick, MD, United States.",
39931577,Proteomic and serologic assessments of responses to mRNA-1273 and BNT162b2 vaccines in human recipient sera.,2024,Keyur Talsania,"Advanced Biomedical Computational Science, Frederick National Laboratory for Cancer Research, Frederick, MD, United States.",
39931577,Proteomic and serologic assessments of responses to mRNA-1273 and BNT162b2 vaccines in human recipient sera.,2024,Ligia A Pinto,"Vaccine, Immunity and Cancer Directorate, Frederick National Laboratory for Cancer Research, Frederick, MD, United States.",
39928242,Cost-effectiveness Analysis of COVID-19 mRNA XBB.1.5 Fall 2023 Vaccination in the Netherlands.,2025,Florian Zeevat,"Health-Ecore, Utrechtseweg 60, 3704 HE, Zeist, The Netherlands. florianzeevat@health-ecore.com.",florianzeevat@health-ecore.com
39928242,Cost-effectiveness Analysis of COVID-19 mRNA XBB.1.5 Fall 2023 Vaccination in the Netherlands.,2025,Simon van der Pol,"Health-Ecore, Utrechtseweg 60, 3704 HE, Zeist, The Netherlands.",
39928242,Cost-effectiveness Analysis of COVID-19 mRNA XBB.1.5 Fall 2023 Vaccination in the Netherlands.,2025,Tjalke Westra,"Moderna Netherlands, Amsterdam, The Netherlands.",
39928242,Cost-effectiveness Analysis of COVID-19 mRNA XBB.1.5 Fall 2023 Vaccination in the Netherlands.,2025,Ekkehard Beck,"Moderna Inc, Cambridge, MA, USA.",
39928242,Cost-effectiveness Analysis of COVID-19 mRNA XBB.1.5 Fall 2023 Vaccination in the Netherlands.,2025,Maarten J Postma,"Health-Ecore, Utrechtseweg 60, 3704 HE, Zeist, The Netherlands.",
39928242,Cost-effectiveness Analysis of COVID-19 mRNA XBB.1.5 Fall 2023 Vaccination in the Netherlands.,2025,Cornelis Boersma,"Health-Ecore, Utrechtseweg 60, 3704 HE, Zeist, The Netherlands.",
39911379,Humoral and cellular immune durability of different COVID-19 vaccine platforms following homologous/heterologous boosters: one-year post vaccination.,2025,Maaweya Awadalla,"Research Center, King Fahad Medical City, Riyadh Second Health Cluster, Riyadh, Saudi Arabia.",
39911379,Humoral and cellular immune durability of different COVID-19 vaccine platforms following homologous/heterologous boosters: one-year post vaccination.,2025,Halah Z AlRawi,"Research Center, King Fahad Medical City, Riyadh Second Health Cluster, Riyadh, Saudi Arabia.",
39911379,Humoral and cellular immune durability of different COVID-19 vaccine platforms following homologous/heterologous boosters: one-year post vaccination.,2025,Rahaf A Henawi,"Research Center, King Fahad Medical City, Riyadh Second Health Cluster, Riyadh, Saudi Arabia.",
39911379,Humoral and cellular immune durability of different COVID-19 vaccine platforms following homologous/heterologous boosters: one-year post vaccination.,2025,Fawziya Barnawi,"Pathology and Clinical Laboratory Medicine Administration, King Fahad Medical City, Riyadh Second Health Cluster, Riyadh, Saudi Arabia.",
39911379,Humoral and cellular immune durability of different COVID-19 vaccine platforms following homologous/heterologous boosters: one-year post vaccination.,2025,Haitham Alkadi,"Research Center, King Fahad Medical City, Riyadh Second Health Cluster, Riyadh, Saudi Arabia.",
39911379,Humoral and cellular immune durability of different COVID-19 vaccine platforms following homologous/heterologous boosters: one-year post vaccination.,2025,Ahmed Alyami,"Pathology and Clinical Laboratory Medicine Administration, King Fahad Medical City, Riyadh Second Health Cluster, Riyadh, Saudi Arabia.",
39911379,Humoral and cellular immune durability of different COVID-19 vaccine platforms following homologous/heterologous boosters: one-year post vaccination.,2025,Ammar Alsughayir,"Pathology and Clinical Laboratory Medicine Administration, King Fahad Medical City, Riyadh Second Health Cluster, Riyadh, Saudi Arabia.",
39911379,Humoral and cellular immune durability of different COVID-19 vaccine platforms following homologous/heterologous boosters: one-year post vaccination.,2025,Alyazeed S Alsaif,"Pathology and Clinical Laboratory Medicine Administration, King Fahad Medical City, Riyadh Second Health Cluster, Riyadh, Saudi Arabia.",
39911379,Humoral and cellular immune durability of different COVID-19 vaccine platforms following homologous/heterologous boosters: one-year post vaccination.,2025,Bandar Alosaimi,"Research Center, King Fahad Medical City, Riyadh Second Health Cluster, Riyadh, Saudi Arabia.",
39902042,Lymphoma patients treated with anti-CD20 and chemotherapy display disconnected T and B cell responses to COVID-19 vaccine.,2024,Sylvain Lamure,"Centre de Recherche en Cancérologie de Lyon, Centre Léon Bérard, Lyon, France.",
39902042,Lymphoma patients treated with anti-CD20 and chemotherapy display disconnected T and B cell responses to COVID-19 vaccine.,2024,Houria Hendel Chavez,"Laboratoire Institut national de la santé et de la recherche médicale (INSERM) U1186, Institut Gustave Roussy, Villejuif, France.",
39902042,Lymphoma patients treated with anti-CD20 and chemotherapy display disconnected T and B cell responses to COVID-19 vaccine.,2024,Marie-Ghislaine de Goër de Herve,"Laboratoire Institut national de la santé et de la recherche médicale (INSERM) U1186, Institut Gustave Roussy, Villejuif, France.",
39902042,Lymphoma patients treated with anti-CD20 and chemotherapy display disconnected T and B cell responses to COVID-19 vaccine.,2024,Luc-Matthieu Fornecker,"Service d'Hématologie, Institut de Cancérologie Strasbourg Europe, Strasbourg, France.",
39902042,Lymphoma patients treated with anti-CD20 and chemotherapy display disconnected T and B cell responses to COVID-19 vaccine.,2024,Angela Jackson,"Université Paris-Saclay, Université de Versailles - Saint-Quentin-en-Yvelines (UVSQ), Inserm, Équipe ""Exposome et Hérédité"", Centre de Recherche en Epidémiologie et Santé des Populations (CESP), Villejuif, France.",
39902042,Lymphoma patients treated with anti-CD20 and chemotherapy display disconnected T and B cell responses to COVID-19 vaccine.,2024,Rémy Duléry,"Service d'Hématologie Clinique et de Thérapie Cellulaire, Hôpital Saint Antoine, Assistance Publique - Hôpitaux de Paris, Sorbonne Université, Inserm UMRs 938, Paris, France.",
39902042,Lymphoma patients treated with anti-CD20 and chemotherapy display disconnected T and B cell responses to COVID-19 vaccine.,2024,Yassine Taoufik,"Laboratoire Institut national de la santé et de la recherche médicale (INSERM) U1186, Institut Gustave Roussy, Villejuif, France.",
39894227,BNT162b2 COVID-19 vaccination elicits the expansion of CD16,2025,Massimo Vitale,"Unit of Experimental Pathology and Immunology, Istituto di Ricovero e Cura a Carattere Scientifico Ospedale Policlinico San Martino, Genova, Italy.",
39879847,"Safety comparison between Pfizer BNT162b2, Moderna mRNA-1273, and AstraZeneca AZD1222 in a Nationwide prospective cohort survey at the beginning of the severe acute respiratory syndrome coronavirus 2 vaccination in Japan.",2025,Susumu Kusunoki,"Japan Community Health Care Organization Headquarters, 3-22-12, Takanawa, Minato-ku, Tokyo 108-0074, Japan. Electronic address: kusunoki@med.kindai.ac.jp.",kusunoki@med.kindai.ac.jp
39879847,"Safety comparison between Pfizer BNT162b2, Moderna mRNA-1273, and AstraZeneca AZD1222 in a Nationwide prospective cohort survey at the beginning of the severe acute respiratory syndrome coronavirus 2 vaccination in Japan.",2025,Yoshihiro Kaneko,"Japan Organization of Occupational Health and Safety Headquarters, 1-1, Kizukisumiyoshi-cho, Nakahara-ku, Kawasaki-shi, Kanagawa 211-0021, Japan. Electronic address: yoshihiro-kaneko@honbu.johas.go.jp.",yoshihiro-kaneko@honbu.johas.go.jp
39841781,Safety of two-dose schedule of COVID-19 adsorbed inactivated vaccine (CoronaVac; Sinovac/Butantan) and heterologous additional doses of mRNA BNT162b2 (Pfizer/BioNTech) in immunocompromised and immunocompetent individuals.,2025,Vanessa Infante,"Instituto Butantan, Divisão de Ensaios Clínicos e Farmacovigilância, Centro de Farmacovigilância, Segurança Clínica e Gestão de Risco, São Paulo, São Paulo, Brazil.",
39841781,Safety of two-dose schedule of COVID-19 adsorbed inactivated vaccine (CoronaVac; Sinovac/Butantan) and heterologous additional doses of mRNA BNT162b2 (Pfizer/BioNTech) in immunocompromised and immunocompetent individuals.,2025,Maria Isabel de Moraes Pinto,"Universidade Federal de São Paulo, Escola Paulista de Medicina, Departamento de Pediatria, Disciplina de Alergia, Imunologia Clínica e Reumatologia, São Paulo, São Paulo, Brazil.",
39841781,Safety of two-dose schedule of COVID-19 adsorbed inactivated vaccine (CoronaVac; Sinovac/Butantan) and heterologous additional doses of mRNA BNT162b2 (Pfizer/BioNTech) in immunocompromised and immunocompetent individuals.,2025,Liliane Saraiva de Mello,"Universidade de São Paulo, Faculdade de Medicina, Instituto do Coração, Serviço de Pneumologia, Unidade de Transplante de Pulmão, São Paulo, São Paulo, Brazil.",
39841781,Safety of two-dose schedule of COVID-19 adsorbed inactivated vaccine (CoronaVac; Sinovac/Butantan) and heterologous additional doses of mRNA BNT162b2 (Pfizer/BioNTech) in immunocompromised and immunocompetent individuals.,2025,Vitor Gabriel Lopes da Silva,"Universidade Federal de São Paulo, Disciplina de Infectologia Pediátrica, Laboratório de Pesquisas, São Paulo, São Paulo, Brazil.",
39841781,Safety of two-dose schedule of COVID-19 adsorbed inactivated vaccine (CoronaVac; Sinovac/Butantan) and heterologous additional doses of mRNA BNT162b2 (Pfizer/BioNTech) in immunocompromised and immunocompetent individuals.,2025,Lucas Ragiotto,"Instituto Butantan, Divisão de Ensaios Clínicos e Farmacovigilância, Centro de Farmacovigilância, Segurança Clínica e Gestão de Risco, São Paulo, São Paulo, Brazil.",
39841781,Safety of two-dose schedule of COVID-19 adsorbed inactivated vaccine (CoronaVac; Sinovac/Butantan) and heterologous additional doses of mRNA BNT162b2 (Pfizer/BioNTech) in immunocompromised and immunocompetent individuals.,2025,Pedro Henrique Theotonio de Mesquita Pacheco,"Instituto Butantan, Divisão de Ensaios Clínicos e Farmacovigilância, Centro de Farmacovigilância, Segurança Clínica e Gestão de Risco, São Paulo, São Paulo, Brazil.",
39841781,Safety of two-dose schedule of COVID-19 adsorbed inactivated vaccine (CoronaVac; Sinovac/Butantan) and heterologous additional doses of mRNA BNT162b2 (Pfizer/BioNTech) in immunocompromised and immunocompetent individuals.,2025,Patricia Emilia Braga,"Instituto Butantan, Divisão de Ensaios Clínicos e Farmacovigilância, Centro de Farmacovigilância, Segurança Clínica e Gestão de Risco, São Paulo, São Paulo, Brazil.",
39841781,Safety of two-dose schedule of COVID-19 adsorbed inactivated vaccine (CoronaVac; Sinovac/Butantan) and heterologous additional doses of mRNA BNT162b2 (Pfizer/BioNTech) in immunocompromised and immunocompetent individuals.,2025,Ana Paula Loch,"Instituto Butantan, Divisão de Ensaios Clínicos e Farmacovigilância, Centro de Farmacovigilância, Segurança Clínica e Gestão de Risco, São Paulo, São Paulo, Brazil.",
39841781,Safety of two-dose schedule of COVID-19 adsorbed inactivated vaccine (CoronaVac; Sinovac/Butantan) and heterologous additional doses of mRNA BNT162b2 (Pfizer/BioNTech) in immunocompromised and immunocompetent individuals.,2025,Alexander Roberto Precioso,"Instituto Butantan, Divisão de Ensaios Clínicos e Farmacovigilância, Centro de Farmacovigilância, Segurança Clínica e Gestão de Risco, São Paulo, São Paulo, Brazil.",
39841781,Safety of two-dose schedule of COVID-19 adsorbed inactivated vaccine (CoronaVac; Sinovac/Butantan) and heterologous additional doses of mRNA BNT162b2 (Pfizer/BioNTech) in immunocompromised and immunocompetent individuals.,2025,João Ítalo França,"Instituto Butantan, Divisão de Ensaios Clínicos e Farmacovigilância, Centro de Farmacovigilância, Segurança Clínica e Gestão de Risco, São Paulo, São Paulo, Brazil.",
39841781,Safety of two-dose schedule of COVID-19 adsorbed inactivated vaccine (CoronaVac; Sinovac/Butantan) and heterologous additional doses of mRNA BNT162b2 (Pfizer/BioNTech) in immunocompromised and immunocompetent individuals.,2025,Marcos Alves de Lima,"Instituto Butantan, Divisão de Ensaios Clínicos e Farmacovigilância, Centro de Farmacovigilância, Segurança Clínica e Gestão de Risco, São Paulo, São Paulo, Brazil.",
39841781,Safety of two-dose schedule of COVID-19 adsorbed inactivated vaccine (CoronaVac; Sinovac/Butantan) and heterologous additional doses of mRNA BNT162b2 (Pfizer/BioNTech) in immunocompromised and immunocompetent individuals.,2025,Camila Cristina Martini Rodrigues,"Instituto Butantan, Divisão de Ensaios Clínicos e Farmacovigilância, Centro de Farmacovigilância, Segurança Clínica e Gestão de Risco, São Paulo, São Paulo, Brazil.",
39841781,Safety of two-dose schedule of COVID-19 adsorbed inactivated vaccine (CoronaVac; Sinovac/Butantan) and heterologous additional doses of mRNA BNT162b2 (Pfizer/BioNTech) in immunocompromised and immunocompetent individuals.,2025,Ariane Cristina Barboza Zanetti,"Instituto Butantan, Divisão de Ensaios Clínicos e Farmacovigilância, Centro de Farmacovigilância, Segurança Clínica e Gestão de Risco, São Paulo, São Paulo, Brazil.",
39841781,Safety of two-dose schedule of COVID-19 adsorbed inactivated vaccine (CoronaVac; Sinovac/Butantan) and heterologous additional doses of mRNA BNT162b2 (Pfizer/BioNTech) in immunocompromised and immunocompetent individuals.,2025,Bruna Ribeiro de Oliveira,"Universidade Federal de São Paulo, Escola Paulista de Medicina, Departamento de Pediatria, Disciplina de Alergia, Imunologia Clínica e Reumatologia, São Paulo, São Paulo, Brazil.",
39841781,Safety of two-dose schedule of COVID-19 adsorbed inactivated vaccine (CoronaVac; Sinovac/Butantan) and heterologous additional doses of mRNA BNT162b2 (Pfizer/BioNTech) in immunocompromised and immunocompetent individuals.,2025,Carolina Sanches Aranda,"Universidade Federal de São Paulo, Escola Paulista de Medicina, Departamento de Pediatria, Disciplina de Alergia, Imunologia Clínica e Reumatologia, São Paulo, São Paulo, Brazil.",
39841781,Safety of two-dose schedule of COVID-19 adsorbed inactivated vaccine (CoronaVac; Sinovac/Butantan) and heterologous additional doses of mRNA BNT162b2 (Pfizer/BioNTech) in immunocompromised and immunocompetent individuals.,2025,Carolinne Paioli Troli,"Universidade Federal de São Paulo, Escola Paulista de Medicina, Departamento de Pediatria, Disciplina de Alergia, Imunologia Clínica e Reumatologia, São Paulo, São Paulo, Brazil.",
39841781,Safety of two-dose schedule of COVID-19 adsorbed inactivated vaccine (CoronaVac; Sinovac/Butantan) and heterologous additional doses of mRNA BNT162b2 (Pfizer/BioNTech) in immunocompromised and immunocompetent individuals.,2025,Cristina M Kokron,"Universidade Federal de São Paulo, Escola Paulista de Medicina, Departamento de Pediatria, Disciplina de Alergia, Imunologia Clínica e Reumatologia, São Paulo, São Paulo, Brazil.",
39841781,Safety of two-dose schedule of COVID-19 adsorbed inactivated vaccine (CoronaVac; Sinovac/Butantan) and heterologous additional doses of mRNA BNT162b2 (Pfizer/BioNTech) in immunocompromised and immunocompetent individuals.,2025,Jaqueline Oliveira Santana,"Instituto Butantan, Divisão de Ensaios Clínicos e Farmacovigilância, Centro de Farmacovigilância, Segurança Clínica e Gestão de Risco, São Paulo, São Paulo, Brazil.",
39841781,Safety of two-dose schedule of COVID-19 adsorbed inactivated vaccine (CoronaVac; Sinovac/Butantan) and heterologous additional doses of mRNA BNT162b2 (Pfizer/BioNTech) in immunocompromised and immunocompetent individuals.,2025,Maria Teresa Terreri,"Universidade Federal de São Paulo, Escola Paulista de Medicina, Departamento de Pediatria, Disciplina de Alergia, Imunologia Clínica e Reumatologia, São Paulo, São Paulo, Brazil.",
39841781,Safety of two-dose schedule of COVID-19 adsorbed inactivated vaccine (CoronaVac; Sinovac/Butantan) and heterologous additional doses of mRNA BNT162b2 (Pfizer/BioNTech) in immunocompromised and immunocompetent individuals.,2025,Samia Silveira Souza Teixeira,"Instituto Butantan, Divisão de Ensaios Clínicos e Farmacovigilância, Centro de Farmacovigilância, Segurança Clínica e Gestão de Risco, São Paulo, São Paulo, Brazil.",
39841781,Safety of two-dose schedule of COVID-19 adsorbed inactivated vaccine (CoronaVac; Sinovac/Butantan) and heterologous additional doses of mRNA BNT162b2 (Pfizer/BioNTech) in immunocompromised and immunocompetent individuals.,2025,Silvia Vidal Campos,"Universidade de São Paulo, Faculdade de Medicina, Instituto do Coração, Serviço de Pneumologia, Unidade de Transplante de Pulmão, São Paulo, São Paulo, Brazil.",
39830514,S6P mutation in Delta and Omicron variant spike protein significantly enhances the efficacy of mRNA COVID-19 vaccines.,2024,Yong-Sik Bong,"RNAimmune, Inc., Germantown, MD, United States.",
39830514,S6P mutation in Delta and Omicron variant spike protein significantly enhances the efficacy of mRNA COVID-19 vaccines.,2024,David Brown,"RNAimmune, Inc., Germantown, MD, United States.",
39830514,S6P mutation in Delta and Omicron variant spike protein significantly enhances the efficacy of mRNA COVID-19 vaccines.,2024,Ezra Chung,"RNAimmune, Inc., Germantown, MD, United States.",
39830514,S6P mutation in Delta and Omicron variant spike protein significantly enhances the efficacy of mRNA COVID-19 vaccines.,2024,Neeti Ananthaswamy,"RNAimmune, Inc., Germantown, MD, United States.",
39830514,S6P mutation in Delta and Omicron variant spike protein significantly enhances the efficacy of mRNA COVID-19 vaccines.,2024,Renxiang Chen,"RNAimmune, Inc., Germantown, MD, United States.",
39830514,S6P mutation in Delta and Omicron variant spike protein significantly enhances the efficacy of mRNA COVID-19 vaccines.,2024,Evan Lewoczko,"RNAimmune, Inc., Germantown, MD, United States.",
39830514,S6P mutation in Delta and Omicron variant spike protein significantly enhances the efficacy of mRNA COVID-19 vaccines.,2024,William Sabbers,"RNAimmune, Inc., Germantown, MD, United States.",
39830514,S6P mutation in Delta and Omicron variant spike protein significantly enhances the efficacy of mRNA COVID-19 vaccines.,2024,Athéna C Patterson-Orazem,"RNAimmune, Inc., Germantown, MD, United States.",
39830514,S6P mutation in Delta and Omicron variant spike protein significantly enhances the efficacy of mRNA COVID-19 vaccines.,2024,Zachary Dorsey,"RNAimmune, Inc., Germantown, MD, United States.",
39830514,S6P mutation in Delta and Omicron variant spike protein significantly enhances the efficacy of mRNA COVID-19 vaccines.,2024,Yiqing Zou,"Guangzhou RNAimmune, Ltd., Guangzhou, China.",
39830514,S6P mutation in Delta and Omicron variant spike protein significantly enhances the efficacy of mRNA COVID-19 vaccines.,2024,Xue Yu,"Guangzhou RNAimmune, Ltd., Guangzhou, China.",
39830514,S6P mutation in Delta and Omicron variant spike protein significantly enhances the efficacy of mRNA COVID-19 vaccines.,2024,Jiening Liang,"Guangzhou RNAimmune, Ltd., Guangzhou, China.",
39830514,S6P mutation in Delta and Omicron variant spike protein significantly enhances the efficacy of mRNA COVID-19 vaccines.,2024,Jiaxi He,"Guangzhou RNAimmune, Ltd., Guangzhou, China.",
39830514,S6P mutation in Delta and Omicron variant spike protein significantly enhances the efficacy of mRNA COVID-19 vaccines.,2024,Steven Long,"RNAimmune, Inc., Germantown, MD, United States.",
39830514,S6P mutation in Delta and Omicron variant spike protein significantly enhances the efficacy of mRNA COVID-19 vaccines.,2024,Dong Shen,"RNAimmune, Inc., Germantown, MD, United States.",
39826861,Safety and humoral immunogenicity of the ChAdOx1 nCoV-19 vaccine administered as a fourth dose booster following two doses of ChAdOx1 nCoV-19 and a third dose of BNT162b2 (COV009): A prospective cohort study.,2025,Justin Green,"Vaccines and Immune Therapies Biopharmaceuticals R&D, AstraZeneca, Cambridge, UK.",
39817585,Longitudinal Follow-Up of the Specific Antibody Response to SARS-CoV-2 Vaccination in Colombia.,2025,Myriam Arévalo-Herrera,"Centro Internacional de Vacunas, Cali, Colombia.",
39817585,Longitudinal Follow-Up of the Specific Antibody Response to SARS-CoV-2 Vaccination in Colombia.,2025,Bladimiro Rincón-Orozco,"Universidad Industrial de Santander, Escuela de Medicina, Bucaramanga, Colombia.",
39817585,Longitudinal Follow-Up of the Specific Antibody Response to SARS-CoV-2 Vaccination in Colombia.,2025,John Mario González-Escobar,"Universidad de los Andes, Bogotá, Colombia.",
39817585,Longitudinal Follow-Up of the Specific Antibody Response to SARS-CoV-2 Vaccination in Colombia.,2025,Sonia Marcela Herrera-Arévalo,"Centro Internacional de Vacunas, Cali, Colombia.",
